30 76 75.93329 0
30 77 76.93696 0
30 78 77.93844 0
30 79 78.94265 0
30 80 79.94434 0
30 81 80.95048 0
30 82 81.95442 0
30 83 82.96103 0
31 56 55.99491 0
31 57 56.98293 0
31 58 57.97425 0
31 59 58.96337 0
31 60 59.95706 0
31 61 60.94945 0
31 62 61.944175 0
31 63 62.9392942 0
31 64 63.9368387 0
31 65 64.9327348 0
31 66 65.931589 0
31 67 66.9282017 0
31 68 67.9279801 0
31 69 68.9255736 60.108
31 70 69.926022 0
31 71 70.9247013 39.892
31 72 71.9263663 0
31 73 72.9251747 0
31 74 73.926946 0
31 75 74.9265002 0
31 76 75.9288276 0
31 77 76.9291543 0
31 78 77.9316082 0
31 79 78.93289 0
31 80 79.93652 0
31 81 80.93775 0
31 82 81.94299 0
31 83 82.94698 0
31 84 83.95265 0
31 85 84.957 0
31 86 85.96312 0
32 58 57.99101 0
32 59 58.98175 0
32 60 59.97019 0
32 61 60.96379 0
32 62 61.95465 0
32 63 62.94964 0
32 64 63.94165 0
32 65 64.93944 0
32 66 65.93384 0
32 67 66.932734 0
32 68 67.928094 0
32 69 68.9279645 0
32 70 69.9242474 20.84
32 71 70.924951 0
32 72 71.9220758 27.54
32 73 72.9234589 7.73
32 74 73.9211778 36.28
32 75 74.9228589 0
32 76 75.9214026 7.61
32 77 76.9235486 0
32 78 77.922853 0
32 79 78.9254 0
32 80 79.92537 0
32 81 80.92882 0
32 82 81.92955 0
32 83 82.93462 0
32 84 83.93747 0
32 85 84.94303 0
32 86 85.94649 0
32 87 86.95251 0
32 88 87.95691 0
32 89 88.96383 0
33 60 59.99313 0
33 61 60.98062 0
33 62 61.9732 0
33 63 62.96369 0
33 64 63.95757 0
33 65 64.94956 0
33 66 65.94471 0
33 67 66.93919 0
33 68 67.93677 0
33 69 68.93227 0
33 70 69.93092 0
33 71 70.927112 0
33 72 71.926752 0
33 73 72.923825 0
33 74 73.9239287 0
33 75 74.9215965 100
33 76 75.922394 0
33 77 76.9206473 0
33 78 77.921827 0
33 79 78.920948 0
33 80 79.922534 0
33 81 80.922132 0
33 82 81.9245 0
33 83 82.92498 0
33 84 83.92906 0
33 85 84.93202 0
33 86 85.9365 0
33 87 86.9399 0
33 88 87.94494 0
33 89 88.94939 0
33 90 89.9555 0
33 91 90.96043 0
33 92 91.9668 0
34 65 64.96466 0
34 66 65.95521 0
34 67 66.95009 0
34 68 67.9418 0
34 69 68.93956 0
34 70 69.93339 0
34 71 70.93224 0
34 72 71.927112 0
34 73 72.926765 0
34 74 73.9224764 0.89
34 75 74.9225234 0
34 76 75.9192136 9.37
34 77 76.919914 7.63
34 78 77.9173091 23.77
34 79 78.9184991 0
34 80 79.9165213 49.61
34 81 80.9179925 0
34 82 81.9166994 8.73
34 83 82.919118 0
34 84 83.918462 0
34 85 84.92225 0
34 86 85.924272 0
34 87 86.92852 0
34 88 87.93142 0
34 89 88.93645 0
34 90 89.93996 0
34 91 90.94596 0
34 92 91.94992 0
34 93 92.95629 0
34 94 93.96049 0
35 67 66.96479 0
35 68 67.95852 0
35 69 68.95011 0
35 70 69.94479 0
35 71 70.93874 0
35 72 71.93664 0
35 73 72.93169 0
35 74 73.929891 0
35 75 74.925776 0
35 76 75.924541 0
35 77 76.921379 0
35 78 77.921146 0
35 79 78.9183371 50.69
35 80 79.9185293 0
35 81 80.9162906 49.31
35 82 81.9168041 0
35 83 82.91518 0
35 84 83.916479 0
35 85 84.915608 0
35 86 85.918798 0
35 87 86.920711 0
35 88 87.92407 0
35 89 88.92639 0
35 90 89.93063 0
35 91 90.93397 0
35 92 91.93926 0
35 93 92.94305 0
35 94 93.94868 0
35 95 94.95287 0
35 96 95.95853 0
35 97 96.9628 0
36 69 68.96518 0
36 70 69.95526 0
36 71 70.94963 0
36 72 71.942092 0
36 73 72.939289 0
36 74 73.9330844 0
36 75 74.930946 0
36 76 75.92591 0
36 77 76.92467 0
36 78 77.9203648 0.35
36 79 78.920082 0
36 80 79.916379 2.28
36 81 80.916592 0
36 82 81.9134836 11.58
36 83 82.914136 11.49
36 84 83.911507 57.00
36 85 84.9125273 0
36 86 85.91061073 17.30
36 87 86.91335486 0
36 88 87.914447 0
36 89 88.91763 0
36 90 89.919517 0
36 91 90.92345 0
36 92 91.926156 0
36 93 92.93127 0
36 94 93.93436 0
36 95 94.93984 0
36 96 95.94307 0
36 97 96.94856 0
36 98 97.95191 0
36 99 98.9576 0
36 100 99.96114 0
37 71 70.96532 0
37 72 71.95908 0
37 73 72.95056 0
37 74 73.944265 0
37 75 74.93857 0
37 76 75.9350722 0
37 77 76.930408 0
37 78 77.928141 0
37 79 78.923989 0
37 80 79.922519 0
37 81 80.918996 0
37 82 81.9182086 0
37 83 82.91511 0
37 84 83.914385 0
37 85 84.91178974 72.17
37 86 85.91116742 0
37 87 86.90918053 27.83
37 88 87.91131559 0
37 89 88.912278 0
37 90 89.914802 0
37 91 90.916537 0
37 92 91.919729 0
37 93 92.922042 0
37 94 93.926405 0
37 95 94.929303 0
37 96 95.93427 0
37 97 96.93735 0
37 98 97.94179 0
37 99 98.94538 0
37 100 99.94987 0
37 101 100.9532 0
37 102 101.95887 0
38 73 72.96597 0
38 74 73.95631 0
38 75 74.94995 0
38 76 75.94177 0
38 77 76.937945 0
38 78 77.93218 0
38 79 78.929708 0
38 80 79.924521 0
38 81 80.923212 0
